Protein_Id	GO:0031981	GO:0000228	GO:0070062	GO:0015630	GO:0005768
Q9NZH0	1	0	1	0	0
Q6ICB4	0	0	0	0	1
O75691	1	0	0	0	0
O75015	0	0	1	0	0
Q5HYK7	1	0	0	0	0
P13693	0	0	1	1	1
P19012	0	0	1	0	0
Q96FJ0	0	0	0	0	1
O15062	1	1	0	0	0
Q3LXA3	0	0	1	0	0
Q92466	1	0	0	0	0
Q9BT78	1	0	0	0	0
P31946	0	0	1	0	0
Q92485	0	0	1	0	0
Q9BW11	1	1	0	0	0
Q9NW61	0	0	0	0	1
Q06413	1	1	0	0	0
Q6PJP8	1	1	0	0	0
Q9NX02	1	1	0	0	0
P35916	1	0	0	0	0
O43186	1	1	0	0	0
P14543	0	0	1	0	0
Q9BZE4	1	0	0	0	0
P04004	0	0	1	0	0
P29475	1	0	0	0	0
O00767	1	0	0	0	0
Q9BT81	1	1	0	0	0
Q5T1H1	0	0	1	0	0
Q9UHK0	1	1	0	0	0
O60241	0	0	0	1	0
P51948	1	0	0	0	0
Q5XG87	1	0	0	0	0
Q9UDY8	1	0	0	0	0
P56199	0	0	1	0	0
Q9NXF7	1	0	0	0	0
Q8TF65	0	0	1	0	0
P56706	0	0	1	0	0
Q9UBI6	0	0	1	0	0
P15923	1	1	0	0	0
O00154	1	0	1	0	0
Q15583	1	1	0	0	0
Q9NWB7	0	0	0	1	0
Q8N371	1	0	0	0	0
Q9H040	1	0	0	0	0
Q14192	1	0	0	0	0
P13196	1	0	0	0	0
Q5T200	1	0	0	0	0
Q96T49	1	0	0	0	0
Q03014	1	1	0	0	0
Q7Z7K6	1	0	0	1	0
P80303	0	0	1	0	0
Q99501	0	0	0	1	0
Q13489	1	0	0	0	0
P51587	1	1	0	1	0
Q16649	1	1	0	0	0
Q8WWY3	1	0	0	0	0
P57735	0	0	1	0	1
P01023	0	0	1	0	0
P13056	1	1	0	0	0
Q15166	0	0	1	0	0
O95747	0	0	1	0	0
O95772	0	0	0	0	1
Q9BZJ6	1	0	0	0	0
Q9H2G2	0	0	1	0	0
O15417	1	0	0	0	0
Q92560	1	0	0	0	0
P55809	1	0	0	0	0
O75340	0	0	1	0	0
Q9P2Z0	1	1	0	0	0
Q9GZN2	1	1	0	1	0
Q9UMR5	0	0	1	0	0
Q4V328	1	0	0	0	1
Q9C0J8	1	0	0	0	0
Q6P1N9	1	0	0	0	0
Q8N695	0	0	1	0	0
Q71F56	1	0	0	0	0
Q86WN1	0	0	0	0	1
O43680	1	1	0	0	0
P31944	1	0	0	0	0
Q5RL73	1	0	0	0	0
Q16610	0	0	1	0	0
P51617	1	0	0	0	1
Q9Y2P0	1	0	0	0	0
Q9BQW3	1	1	0	0	0
Q96HY6	1	0	0	0	0
Q14410	0	0	1	0	0
Q96EK4	1	1	0	0	0
Q6STE5	1	1	0	0	0
Q6UN15	1	0	0	0	0
O14972	0	0	0	0	1
Q8NCR9	0	0	1	0	0
P20719	1	1	0	0	0
O43760	0	0	1	0	0
Q9ULW0	1	0	0	1	0
O75064	1	0	0	0	0
Q9NPI1	1	0	0	0	0
Q8IX90	0	0	0	1	0
Q9BZ95	1	0	0	0	0
P23246	1	0	0	0	0
O95630	1	0	1	0	1
Q9NWT6	1	0	0	0	0
Q9GZL7	1	0	0	0	0
P10828	1	1	0	0	0
Q96BU1	1	0	0	0	0
Q9Y2X0	1	0	0	0	0
Q8N0S6	1	0	0	0	0
Q75QN2	1	0	0	0	0
Q8N4B1	0	0	0	0	1
P62312	1	0	0	0	0
Q86WI3	0	0	0	1	0
Q99835	0	0	1	0	0
P53680	0	0	0	0	1
Q96H40	0	0	1	0	0
Q04724	1	0	0	0	0
Q02643	1	0	0	0	0
Q9UI12	0	0	1	0	0
O60285	1	0	0	1	0
P00441	1	0	1	0	0
Q9UIF7	1	0	0	0	0
P08133	0	0	1	0	1
Q8IUE0	1	1	0	0	0
Q9UPW6	1	1	0	0	0
Q6NUQ4	0	0	0	1	0
P49750	1	0	0	0	0
Q99538	0	0	1	0	1
Q92913	0	0	0	1	0
P63162	1	0	0	0	0
Q9BX68	1	0	0	0	0
Q96JB3	1	0	0	0	0
P62851	1	0	1	0	0
O60674	1	0	0	0	1
Q6UWZ7	1	0	0	0	0
Q15560	1	0	0	0	0
P38936	1	0	0	0	0
Q9P107	1	0	0	0	0
O60673	1	0	0	0	0
Q6NZ67	1	0	0	1	0
Q9H0E3	1	1	0	0	0
Q9H875	1	0	1	0	0
Q969Q1	0	0	0	1	0
Q96GM8	1	0	0	0	0
Q8N0S2	1	1	0	0	0
O60921	1	1	0	0	0
Q13261	0	0	0	0	1
P20337	0	0	1	0	1
Q53GS9	1	0	0	0	0
Q9BS16	1	1	0	0	0
Q9NX57	0	0	0	0	1
Q9UBV8	0	0	1	0	0
Q92551	1	0	0	0	0
P15924	0	0	1	0	0
Q29RF7	1	0	0	0	0
P62841	1	0	0	0	0
P78381	1	0	0	0	0
Q9P2E3	1	1	0	0	0
P32242	1	1	0	0	0
Q9BQG0	1	0	0	0	0
O60216	1	0	0	0	0
Q8WXX5	1	0	0	0	0
Q96FW1	1	0	1	0	0
Q9UGJ0	1	0	0	0	0
Q9Y4X5	1	0	0	0	0
P62937	0	0	1	0	0
Q96J01	1	1	0	0	0
Q9UHA3	1	0	0	0	0
Q9Y4X0	1	0	0	0	0
Q15406	1	1	0	0	0
Q9Y2Y1	1	0	0	0	0
Q9Y6X9	1	0	0	0	0
Q9BV40	0	0	1	0	1
Q8IYY4	0	0	0	1	0
Q13873	1	0	0	0	0
Q9NSP4	1	0	0	0	0
Q8N5P1	1	1	0	0	0
Q9BY41	1	1	0	0	0
Q9Y5Z7	1	0	0	0	0
P52732	0	0	0	1	0
O75506	1	0	0	0	0
Q03135	0	0	0	0	1
O00327	1	1	0	0	0
O43159	1	0	0	0	0
Q9Y224	1	0	0	1	0
Q13568	1	1	0	0	0
Q14694	1	0	0	0	1
P13929	0	0	1	0	0
Q9NYU2	0	0	1	0	0
Q01105	1	0	0	0	0
Q96RT7	0	0	0	1	0
P61081	1	0	0	0	0
P51884	0	0	1	0	0
O00233	1	0	0	0	0
Q8IZL9	1	0	0	0	0
P60953	0	0	1	1	0
Q5SXM2	1	0	0	0	0
O00204	0	0	1	0	0
P0CG47	1	0	1	0	1
Q9BVW5	1	1	0	0	0
Q99598	1	0	0	0	0
O94941	1	0	0	0	0
Q5T4F4	1	0	0	0	1
P15036	1	1	0	0	0
Q9Y6D9	0	0	0	1	0
Q15078	1	0	0	0	0
Q86UE4	1	0	0	0	0
Q8WV24	1	0	0	0	0
Q96M86	0	0	1	1	0
Q9NQL2	0	0	0	1	0
P14784	0	0	0	0	1
Q6WBX8	1	1	0	0	0
P25208	1	1	0	0	0
O95171	0	0	1	0	0
O60237	1	0	0	0	0
O95361	1	0	0	0	0
P49407	1	0	0	0	0
Q8WYR1	0	0	0	1	0
P16219	1	0	0	1	0
O14498	0	0	1	0	0
Q9BZC1	1	0	0	0	0
Q9BWT1	1	0	0	0	0
Q13724	0	0	1	0	0
Q9BYE9	0	0	1	0	0
P30154	0	0	1	0	0
Q8WW43	0	0	0	0	1
Q9GZR7	1	0	0	0	0
Q8TAM6	0	0	1	0	0
Q9UM07	1	0	0	0	0
Q14203	0	0	0	1	0
Q9UFC0	1	1	0	0	0
Q99550	0	0	0	1	0
Q13043	1	0	0	0	0
P48061	0	0	1	0	0
O60671	1	1	0	0	0
Q8WV44	1	0	0	0	0
Q9P253	0	0	0	0	1
P22234	0	0	1	0	0
Q9H6A0	1	0	0	0	0
P48595	1	0	0	0	0
Q13277	0	0	1	0	0
O75976	0	0	1	0	0
Q13617	1	0	0	0	0
Q8N163	1	1	0	0	0
Q07001	1	0	0	0	0
Q12947	1	1	0	0	0
Q5JWR5	0	0	0	0	1
O95936	1	1	0	0	0
Q9H9F9	1	1	0	0	0
Q1RMZ1	1	0	0	0	0
Q15051	1	0	1	1	0
O60512	0	0	1	0	0
Q9P278	0	0	0	1	0
P14384	0	0	1	0	0
P09417	0	0	1	0	0
Q9P2J5	1	0	0	0	0
Q9HAT2	0	0	1	0	0
P46926	0	0	1	0	0
P49257	0	0	1	0	0
Q9H2P0	1	1	0	0	0
Q92609	0	0	0	0	1
Q8NI51	1	0	0	0	0
P52565	0	0	1	0	0
Q9NRY2	1	0	0	0	0
Q9UKN5	1	0	0	0	0
Q9UNY5	1	0	0	0	0
Q9Y5W3	1	1	0	0	0
Q9NZW5	0	0	1	0	0
P07437	0	0	1	1	0
Q9UKF7	1	0	0	0	0
P11766	0	0	1	0	0
Q9NYB0	1	1	0	0	0
P01591	0	0	1	0	0
Q9H3S7	1	0	1	1	1
Q96QS3	1	1	0	0	0
Q9H668	1	1	0	0	0
P30793	1	0	0	0	0
O75771	1	1	0	1	0
Q9Y2Z4	1	0	0	0	0
Q9P2W1	1	0	0	0	0
O95721	1	0	0	1	0
P08047	1	1	0	0	0
Q86TM3	1	0	0	0	0
Q5PSV4	1	1	0	0	0
Q8NA61	0	0	0	1	0
Q13242	1	0	0	0	0
P20160	0	0	1	0	0
P08240	0	0	1	0	0
Q15404	0	0	1	0	0
Q9UPW5	1	0	0	0	0
O00423	0	0	0	1	0
P22102	0	0	1	0	0
O95716	0	0	0	1	0
O14672	0	0	1	0	0
O14513	0	0	0	1	0
Q06481	0	0	1	0	0
P51793	0	0	0	0	1
Q9UJ41	1	0	0	0	1
O15297	1	0	0	0	0
Q6ZVM7	0	0	1	0	0
O75116	0	0	0	1	0
O76031	1	0	0	0	0
Q8N3X1	1	0	0	0	0
Q9NRI5	0	0	0	1	0
Q96N96	1	0	0	0	0
Q8NHJ6	0	0	1	0	0
Q5BJF6	0	0	0	1	0
Q9Y5Q8	1	0	0	0	0
Q96I25	1	0	0	0	0
P51681	0	0	0	0	1
Q9P0J0	1	0	0	0	0
Q11201	0	0	1	0	0
Q6P0Q8	0	0	0	1	0
Q66GS9	0	0	0	1	0
P27169	0	0	1	0	0
Q7Z6M1	0	0	0	0	1
Q9UBR1	0	0	1	0	0
P40426	1	1	0	0	0
Q96MH2	1	0	0	0	0
Q7Z403	0	0	1	0	0
Q8N8E3	0	0	0	1	0
Q99728	1	0	0	0	0
P41222	0	0	1	0	0
O76093	1	0	0	0	0
P81133	1	1	0	0	0
P46087	1	0	0	0	0
P51170	1	0	1	0	0
P31644	1	0	0	0	0
Q9UBL6	0	0	1	0	0
P04080	1	0	1	0	0
P31276	1	1	0	0	0
Q9H1D9	1	0	0	0	0
P32189	0	0	1	0	0
P36897	0	0	0	0	1
O15504	1	0	0	0	0
P36954	1	0	0	0	0
P16949	0	0	1	0	0
Q9H4E7	1	0	0	0	0
Q9UI95	1	0	0	1	0
Q9Y232	1	0	0	0	0
O95183	0	0	1	0	1
Q9HA65	0	0	0	0	1
Q8WVY7	1	0	0	0	0
Q8NBF6	0	0	0	0	1
Q16560	1	0	0	0	0
Q9UIF3	0	0	0	1	0
P47870	0	0	1	0	0
