target_id	length	eff_length	est_counts	tpm
lcl|CP014586.1_mrna_4284	2776	2518.68	4409	28.1789
lcl|CP014586.1_mrna_4285	1521	1263.68	1076	13.7067
lcl|CP014586.1_mrna_4286	2055	1797.68	582.444	5.21553
lcl|CP014586.1_mrna_4287	885	627.688	3441.56	88.2607
lcl|CP014586.1_mrna_4288	2740	2482.68	1500	9.72584
lcl|CP014586.1_mrna_4289	2142	1884.68	1893	16.1685
lcl|CP014586.1_mrna_4290	1743	1485.68	149	1.61443
lcl|CP014586.1_mrna_4291	300	66.1743	0	0
lcl|CP014586.1_rrna_4292	117	25.1609	16.4618	10.532
lcl|CP014586.1_mrna_4293	1692	1434.68	1387	15.5625
lcl|CP014586.1_mrna_4294	1050	792.677	7353	149.322
lcl|CP014586.1_mrna_4295	4073	3815.68	988.816	4.17158
lcl|CP014586.1_mrna_4296	342	94.796	199	33.7924
lcl|CP014586.1_mrna_4297	1731	1473.68	798	8.71679
lcl|CP014586.1_mrna_4298	1260	1002.68	393	6.30939
lcl|CP014586.1_mrna_4299	629	371.791	0	0
lcl|CP014586.1_mrna_4300	459	202.387	213	16.9415
lcl|CP014586.1_mrna_4301	1644	1386.68	549	6.37313
lcl|CP014586.1_mrna_4302	1962	1704.68	2084	19.6794
lcl|CP014586.1_mrna_4303	1371	1113.68	2446	35.3552
lcl|CP014586.1_mrna_4304	492	235.076	462	31.6365
lcl|CP014586.1_mrna_4305	1434	1176.68	1972	26.9777
lcl|CP014586.1_mrna_4306	561	303.856	0	0
lcl|CP014586.1_mrna_4307	1545	1287.68	148	1.85017
lcl|CP014586.1_mrna_4308	4689	4431.68	3.36187	0.0122115
lcl|CP014586.1_rrna_4309	6429	6171.68	12.2089	0.0318441
lcl|CP014587.1_rrna_4310	6520	6262.68	0	0
lcl|CP014587.1_mrna_4311	6298	6040.68	3.40295	0.00906831
lcl|CP014587.1_mrna_4312	2742	2484.68	180.684	1.17059
lcl|CP014587.1_mrna_4313	5778	5520.68	1	0.00291584
lcl|CP014587.1_mrna_4314	372	119.852	0	0
lcl|CP014587.1_mrna_4315	1446	1188.68	223	3.01993
lcl|CP014587.1_mrna_4316	348	99.5553	0	0
lcl|CP014587.1_mrna_4317	369	117.227	0	0
lcl|CP014587.1_mrna_4318	2873	2615.68	442	2.72016
lcl|CP014587.1_mrna_4319	2597	2339.68	218	1.49988
lcl|CP014587.1_mrna_4320	1450	1192.68	438	5.91163
lcl|CP014587.1_rrna_4321	117	25.1609	16.4618	10.532
lcl|CP014587.1_mrna_4322	687	429.744	8246	308.88
lcl|CP014587.1_mrna_4323	1552	1294.68	3787	47.0858
lcl|CP014587.1_mrna_4324	465	208.305	196	15.1465
lcl|CP014587.1_mrna_4325	615	357.797	1478	66.4958
lcl|CP014587.1_mrna_4326	444	187.644	9338	801.079
lcl|CP014587.1_mrna_4327	864	606.688	2217	58.8243
lcl|CP014587.1_mrna_4328	1458	1200.68	3505	46.9913
lcl|CP014587.1_mrna_4329	4862	4604.68	4000	13.9835
lcl|CP014587.1_mrna_4330	1732	1474.68	3444	37.5943
lcl|CP014587.1_mrna_4331	2210	1952.68	424.237	3.49731
lcl|CP014587.1_mrna_4332	2515	2257.68	1534.76	10.943
lcl|CP014587.1_mrna_4333	2679	2421.68	1828	12.1511
lcl|CP014587.1_mrna_4334	1575	1317.68	2943	35.9532
lcl|CP014587.1_mrna_4335	705	447.73	704.582	25.3321
lcl|CP014587.1_mrna_4336	1271	1013.68	1088.42	17.2843
lcl|CP014587.1_mrna_4337	915	657.677	4075	99.7404
lcl|CP014587.1_mrna_4338	1128	870.677	1072	19.8195
lcl|CP014587.1_mrna_4339	915	657.677	2829	69.2431
lcl|CP014587.1_mrna_4340	1139	881.677	12485	227.948
lcl|CP014587.1_trna_4341	86	31.2395	15.625	8.0514
lcl|CP014587.1_mrna_4342	582	324.819	2080.41	103.101
lcl|CP014587.1_mrna_4343	3004	2746.68	2355.59	13.8054
lcl|CP014587.1_mrna_4344	1724	1466.68	1716	18.8338
lcl|CP014587.1_mrna_4345	1631	1373.68	2347	27.5033
lcl|CP014587.1_mrna_4346	1116	858.677	13547	253.962
lcl|CP014587.1_mrna_4347	918	660.677	2072	50.4843
lcl|CP014587.1_mrna_4348	426	170.141	322	30.4652
lcl|CP014587.1_mrna_4349	786	528.702	726	22.1046
lcl|CP014587.1_mrna_4350	725	467.714	3101	106.728
lcl|CP014587.1_mrna_4351	2366	2108.68	134	1.02294
lcl|CP014587.1_mrna_4352	1906	1648.68	1640	16.0127
lcl|CP014587.1_mrna_4353	5081	4823.68	2904	9.69113
lcl|CP014587.1_mrna_4354	4199	3941.68	2414	9.85853
lcl|CP014587.1_mrna_4355	1222	964.677	1030	17.1874
lcl|CP014587.1_mrna_4356	1822	1564.68	5676	58.3947
lcl|CP014587.1_mrna_4357	2002	1744.68	399	3.68141
lcl|CP014587.1_mrna_4358	2539	2281.68	699	4.9315
lcl|CP014587.1_mrna_4359	1251	993.677	420	6.80393
lcl|CP014587.1_mrna_4360	4646	4388.68	4108	15.0679
lcl|CP014587.1_mrna_4361	838	580.693	1795	49.7593
lcl|CP014587.1_mrna_4362	699	441.73	5425	197.697
lcl|CP014587.1_mrna_4363	1278	1020.68	1146	18.0739
lcl|CP014587.1_mrna_4364	1623	1365.68	839	9.8894
lcl|CP014587.1_mrna_4365	912	654.677	2110	51.8814
lcl|CP014587.1_mrna_4366	321	79.4228	892	180.791
lcl|CP014587.1_mrna_4367	3567	3309.68	5467	26.5901
lcl|CP014587.1_mrna_4368	4786	4528.68	1154	4.10195
lcl|CP014587.1_mrna_4369	1316	1058.68	984	14.9619
lcl|CP014587.1_mrna_4370	2001	1743.68	1560	14.4017
lcl|CP014587.1_mrna_4371	999	741.677	1659	36.0071
lcl|CP014587.1_mrna_4372	546	288.888	299	16.6609
lcl|CP014587.1_mrna_4373	2085	1827.68	1373	12.0928
lcl|CP014587.1_mrna_4374	1581	1323.68	113681	1382.49
lcl|CP014587.1_mrna_4375	1700	1442.68	1138.09	12.6988
lcl|CP014587.1_mrna_4376	1724	1466.68	3418.91	37.524
lcl|CP014587.1_mrna_4377	648	390.772	165.087	6.80059
lcl|CP014587.1_mrna_4378	570	312.833	488	25.111
lcl|CP014587.1_mrna_4379	978	720.677	1658	37.0339
lcl|CP014587.1_mrna_4380	2452	2194.68	1437	10.54
lcl|CP014587.1_mrna_4381	1903	1645.68	10815	105.788
lcl|CP014587.1_mrna_4382	1857	1599.68	2290	23.0441
lcl|CP014587.1_mrna_4383	936	678.677	905	21.4655
lcl|CP014587.1_mrna_4384	3919	3661.68	2623	11.5312
lcl|CP014587.1_mrna_4385	1581	1323.68	395	4.80365
lcl|CP014587.1_mrna_4386	654	396.769	218.533	8.86616
lcl|CP014587.1_mrna_4387	1674	1416.68	3190.47	36.2526
lcl|CP014587.1_mrna_4388	477	220.182	94262	6891.44
lcl|CP014587.1_mrna_4389	2084	1826.68	11829	104.242
lcl|CP014587.1_mrna_4390	3178	2920.68	20626	113.681
lcl|CP014587.1_mrna_4391	1621	1363.68	1841	21.7319
lcl|CP014587.1_mrna_4392	1125	867.677	1625	30.1475
lcl|CP014587.1_mrna_4393	1234	976.677	5668	93.4189
lcl|CP014587.1_mrna_4394	1492	1234.68	9163	119.465
lcl|CP014587.1_mrna_4395	3733	3475.68	5109.36	23.6637
lcl|CP014587.1_mrna_4396	2184	1926.68	4513.64	37.7115
lcl|CP014587.1_mrna_4397	4380	4122.68	5178	20.218
lcl|CP014587.1_mrna_4398	2396	2138.68	9699	73.0025
lcl|CP014587.1_mrna_4399	2233	1975.68	45145	367.832
lcl|CP014587.1_mrna_4400	1488	1230.68	2356	30.8168
lcl|CP014587.1_mrna_4401	636	378.781	1538	65.3618
lcl|CP014587.1_mrna_4402	1537	1279.68	1596.1	20.0778
lcl|CP014587.1_mrna_4403	1972	1714.68	4208.9	39.5132
lcl|CP014587.1_mrna_4404	2027	1769.68	902	8.20481
lcl|CP014587.1_mrna_4405	1140	882.677	43243	788.624
lcl|CP014587.1_mrna_4406	1638	1380.68	7278	84.8547
lcl|CP014587.1_mrna_4407	1044	786.677	759	15.5311
lcl|CP014587.1_mrna_4408	1940	1682.68	626.784	5.99616
lcl|CP014587.1_mrna_4409	3617	3359.68	1903.22	9.11899
lcl|CP014587.1_mrna_4410	1575	1317.68	1678	20.4993
lcl|CP014587.1_mrna_4411	861	603.693	1759	46.9036
lcl|CP014587.1_mrna_4412	1715	1457.68	2329	25.7196
lcl|CP014587.1_mrna_4413	785	527.702	2765	84.3456
lcl|CP014587.1_trna_4414	115	25.3088	2	1.27208
lcl|CP014587.1_mrna_4415	934	676.677	7406	176.181
lcl|CP014587.1_mrna_4416	1671	1413.68	11802	134.388
lcl|CP014587.1_mrna_4417	1359	1101.68	1640	23.9632
lcl|CP014587.1_mrna_4418	1632	1374.68	464	5.43342
lcl|CP014587.1_mrna_4419	1425	1167.68	5368	74.0024
lcl|CP014587.1_mrna_4420	1688	1430.68	1948	21.9181
lcl|CP014587.1_mrna_4421	1562	1304.68	1358.68	16.7637
lcl|CP014587.1_mrna_4422	1934	1676.68	1863.32	17.8894
lcl|CP014587.1_mrna_4423	1101	843.677	20570	392.477
lcl|CP014587.1_mrna_4424	636	378.781	3093	131.446
lcl|CP014587.1_mrna_4425	897	639.682	9444	237.655
lcl|CP014587.1_mrna_4426	3170	2912.68	2084	11.5176
lcl|CP014587.1_mrna_4427	3688	3430.68	769	3.6083
lcl|CP014587.1_mrna_4428	2685	2427.68	154282	1023.01
lcl|CP014587.1_mrna_4429	3261	3003.68	6956	37.2788
lcl|CP014587.1_mrna_4430	4080	3822.68	14560	61.3126
lcl|CP014587.1_mrna_4431	933	675.677	4246	101.157
lcl|CP014587.1_mrna_4432	756	498.71	1079	34.828
lcl|CP014587.1_mrna_4433	2932	2674.68	1515	9.11795
lcl|CP014587.1_mrna_4434	1767	1509.68	811	8.64755
lcl|CP014587.1_mrna_4435	691	433.737	1752	65.0225
lcl|CP014587.1_mrna_4436	2929	2671.68	851	5.12745
lcl|CP014587.1_mrna_4437	1805	1547.68	902	9.38172
lcl|CP014587.1_mrna_4438	3131	2873.68	2481	13.8978
lcl|CP014587.1_mrna_4439	1620	1362.68	577	6.81615
lcl|CP014587.1_mrna_4440	1626	1368.68	8205	96.5014
lcl|CP014587.1_mrna_4441	2960	2702.68	4046	24.0984
lcl|CP014587.1_mrna_4442	1145	887.677	4522	82.0034
lcl|CP014587.1_mrna_4443	2100	1842.68	54417.4	475.384
lcl|CP014587.1_mrna_4444	2316	2058.68	4218	32.9818
lcl|CP014587.1_mrna_4445	620	362.791	2689	119.314
lcl|CP014587.1_mrna_4446	543	285.897	11126	626.448
lcl|CP014587.1_mrna_4447	1192	934.677	2281.27	39.289
lcl|CP014587.1_mrna_4448	402	147.245	3285.73	359.209
lcl|CP014587.1_mrna_4449	664	406.769	0	0
lcl|CP014587.1_mrna_4450	2754	2496.68	5533	35.6742
lcl|CP014587.1_mrna_4451	540	282.902	421	23.9553
lcl|CP014587.1_mrna_4452	2155	1897.68	1466	12.4356
lcl|CP014587.1_mrna_4453	987	729.677	2599	57.3366
lcl|CP014587.1_mrna_4454	1368	1110.68	1271	18.421
lcl|CP014587.1_mrna_4455	1974	1716.68	1311.65	12.2994
lcl|CP014587.1_mrna_4456	2479	2221.68	3896.35	28.2315
lcl|CP014587.1_mrna_4457	606	348.8	434	20.0295
lcl|CP014587.1_mrna_4458	1074	816.677	6624	130.565
lcl|CP014587.1_mrna_4459	2307	2049.68	182863	1436.14
lcl|CP014587.1_mrna_4460	926	668.677	1163	27.9975
lcl|CP014587.1_mrna_4461	3572	3314.68	5363.54	26.0475
lcl|CP014587.1_mrna_4462	3704	3446.68	2527.46	11.8043
lcl|CP014587.1_mrna_4463	3074	2816.68	1019	5.82362
lcl|CP014587.1_mrna_4464	1044	786.677	2343	47.9437
lcl|CP014587.1_mrna_4465	1481	1223.68	2019.01	26.56
lcl|CP014587.1_mrna_4466	1290	1032.68	612.988	9.55528
lcl|CP014587.1_mrna_4467	2651	2393.68	25313	170.229
lcl|CP014587.1_mrna_4468	703	445.73	2185	78.9107
lcl|CP014587.1_mrna_4469	1549	1291.68	1129.91	14.0814
lcl|CP014587.1_mrna_4470	489	232.1	1702.09	118.049
lcl|CP014587.1_mrna_4471	5404	5146.68	1381.24	4.32016
lcl|CP014587.1_mrna_4472	2729	2471.68	8930	58.1589
lcl|CP014587.1_mrna_4473	1878	1620.68	2820	28.0097
lcl|CP014587.1_mrna_4474	561	303.856	8326	441.088
lcl|CP014587.1_mrna_4475	1677	1419.68	1525	17.2916
lcl|CP014587.1_mrna_4476	1080	822.677	481	9.41178
lcl|CP014587.1_mrna_4477	1101	843.677	3141	59.9305
lcl|CP014587.1_mrna_4478	3376	3118.68	2727	14.0757
lcl|CP014587.1_mrna_4479	518	260.958	11789.7	727.256
lcl|CP014587.1_mrna_4480	2634	2376.68	3110.31	21.0664
lcl|CP014587.1_mrna_4481	675	417.758	792	30.518
lcl|CP014587.1_mrna_4482	5028	4770.68	1755	5.92179
lcl|CP014587.1_mrna_4483	771	513.706	579.546	18.1606
lcl|CP014587.1_mrna_4484	1001	743.677	2983.45	64.579
lcl|CP014587.1_mrna_4485	793	535.702	680.827	20.4583
lcl|CP014587.1_mrna_4486	2397	2139.68	9142.17	68.7792
lcl|CP014587.1_mrna_4487	1464	1206.68	15511	206.921
lcl|CP014587.1_mrna_4488	953	695.677	7636.4	176.7
lcl|CP014587.1_mrna_4489	784	526.702	11772.6	359.802
lcl|CP014587.1_mrna_4490	3732	3474.68	2362	10.9426
lcl|CP014587.1_mrna_4491	1212	954.677	11921	201.008
lcl|CP014587.1_mrna_4492	2096	1838.68	3996.57	34.9895
lcl|CP014587.1_mrna_4493	2325	2067.68	2563.26	19.9556
lcl|CP014587.1_mrna_4494	438	181.793	1705.18	150.99
lcl|CP014587.1_mrna_4495	960	702.677	507.092	11.6168
lcl|CP014587.1_mrna_4496	2276	2018.68	847.908	6.76142
lcl|CP014587.1_mrna_4497	1575	1317.68	3616	44.1749
lcl|CP014587.1_mrna_4498	1303	1045.68	328	5.04931
lcl|CP014587.1_mrna_4499	354	104.442	0	0
lcl|CP014587.1_mrna_4500	918	660.677	3095	75.4098
lcl|CP014587.1_mrna_4501	2055	1797.68	786	7.03829
lcl|CP014587.1_mrna_4502	935	677.677	2312	54.9188
lcl|CP014587.1_mrna_4503	1629	1371.68	6351	74.5326
lcl|CP014587.1_mrna_4504	2415	2157.68	853	6.36383
lcl|CP014587.1_mrna_4505	1970	1712.68	999	9.38958
lcl|CP014587.1_mrna_4506	1269	1011.68	2225	35.4033
lcl|CP014587.1_mrna_4507	2753	2495.68	5531	35.6756
lcl|CP014587.1_mrna_4508	971	713.677	1128	25.4427
lcl|CP014587.1_mrna_4509	2328	2070.68	351	2.72867
lcl|CP014587.1_mrna_4510	688	430.744	1113	41.5941
lcl|CP014587.1_mrna_4511	1335	1077.68	762	11.3821
lcl|CP014587.1_mrna_4512	2395	2137.68	7419	55.8675
lcl|CP014587.1_mrna_4513	1877	1619.68	1016	10.0977
lcl|CP014587.1_mrna_4514	3787	3529.68	3057	13.9417
lcl|CP014587.1_mrna_4515	1062	804.677	3066	61.3348
lcl|CP014587.1_mrna_4516	773	515.706	578.649	18.0621
lcl|CP014587.1_mrna_4517	4545	4287.68	2598.35	9.7551
lcl|CP014587.1_mrna_4518	1546	1288.68	1297	16.2014
lcl|CP014587.1_mrna_4519	2015	1757.68	4938	45.2239
lcl|CP014587.1_mrna_4520	3448	3190.68	2154	10.8672
lcl|CP014587.1_mrna_4521	1386	1128.68	5368	76.5595
lcl|CP014587.1_mrna_4522	2592	2334.68	3694	25.4698
lcl|CP014587.1_mrna_4523	1493	1235.68	215.589	2.80852
lcl|CP014587.1_mrna_4524	2218	1960.68	3532.41	29.0016
lcl|CP014587.1_mrna_4525	967	709.677	2263	51.331
lcl|CP014587.1_mrna_4526	2211	1953.68	915	7.53919
lcl|CP014587.1_mrna_4527	1664	1406.68	7762	88.825
lcl|CP014587.1_mrna_4528	1414	1156.68	3856	53.6637
lcl|CP014587.1_mrna_4529	1518	1260.68	6509	83.1125
lcl|CP014587.1_mrna_4530	2215	1957.68	3933	32.3399
lcl|CP014587.1_mrna_4531	1158	900.677	917	16.3891
lcl|CP014587.1_mrna_4532	863	605.688	3594	95.518
lcl|CP014587.1_mrna_4533	2171	1913.68	1905	16.0244
lcl|CP014587.1_mrna_4534	402	147.245	366	40.0126
lcl|CP014587.1_mrna_4535	972	714.677	1306	29.4164
lcl|CP014587.1_mrna_4536	1095	837.677	58775	1129.46
lcl|CP014587.1_mrna_4537	1712	1454.68	3311.14	36.641
lcl|CP014587.1_mrna_4538	672	414.758	1421.86	55.1844
lcl|CP014587.1_mrna_4539	2190	1932.68	1094	9.11201
lcl|CP014587.1_mrna_4540	1978	1720.68	936	8.75654
lcl|CP014587.1_mrna_4541	1895	1637.68	3220.33	31.6539
lcl|CP014587.1_mrna_4542	1335	1077.68	1357.67	20.2798
lcl|CP014587.1_mrna_4543	2472	2214.68	1090	7.92268
lcl|CP014587.1_mrna_4544	2416	2158.68	1295	9.65691
lcl|CP014587.1_mrna_4545	1161	903.677	8191	145.908
lcl|CP014587.1_mrna_4546	1788	1530.68	2063	21.6956
lcl|CP014587.1_mrna_4547	1548	1290.68	918	11.4494
lcl|CP014587.1_mrna_4548	1074	816.677	1117.74	22.0316
lcl|CP014587.1_mrna_4549	1690	1432.68	8013.26	90.0362
lcl|CP014587.1_mrna_4550	1193	935.677	3563	61.2979
lcl|CP014587.1_mrna_4551	1044	786.677	1202	24.596
lcl|CP014587.1_mrna_4552	894	636.682	7083	179.081
lcl|CP014587.1_mrna_4553	1341	1083.68	4669	69.3554
lcl|CP014587.1_mrna_4554	2199	1941.68	3748	31.0727
lcl|CP014587.1_mrna_4555	2253	1995.68	12106	97.6487
lcl|CP014587.1_mrna_4556	1305	1047.68	1761	27.0575
lcl|CP014587.1_mrna_4557	600	342.805	1054.93	49.5373
lcl|CP014587.1_mrna_4558	1150	892.677	1078.07	19.4405
lcl|CP014587.1_mrna_4559	3626	3368.68	1132	5.40933
lcl|CP014587.1_mrna_4560	2024	1766.68	3250	29.613
lcl|CP014587.1_mrna_4561	2525	2267.68	3544	25.1576
lcl|CP014587.1_mrna_4562	6197	5939.68	2079.58	5.63597
lcl|CP014587.1_mrna_4563	888	630.682	207.422	5.29419
lcl|CP014587.1_mrna_4564	974	716.677	336	7.54696
lcl|CP014587.1_mrna_4565	537	279.907	753	43.305
lcl|CP014587.1_mrna_4566	2698	2440.68	4684	30.8932
lcl|CP014587.1_mrna_4567	1599	1341.68	594	7.1268
lcl|CP014587.1_mrna_4568	1509	1251.68	13076	168.166
lcl|CP014587.1_mrna_4569	894	636.682	25	0.632082
lcl|CP014587.1_mrna_4570	1460	1202.68	4608	61.6765
lcl|CP014587.1_mrna_4571	1703	1445.68	3170	35.2975
lcl|CP014587.1_mrna_4572	741	483.71	3349	111.451
lcl|CP014587.1_mrna_4573	912	654.677	1387.4	34.1139
lcl|CP014587.1_mrna_4574	1511	1253.68	1441.6	18.5103
lcl|CP014587.1_mrna_4575	705	447.73	828	29.7694
lcl|CP014587.1_mrna_4576	2385	2127.68	3994	30.2175
lcl|CP014587.1_mrna_4577	844	586.693	3331.2	91.4
lcl|CP014587.1_mrna_4578	1994	1736.68	2639.8	24.4686
lcl|CP014587.1_mrna_4579	1996	1738.68	1802	16.6837
lcl|CP014587.1_mrna_4580	4608	4350.68	7973.02	29.5
lcl|CP014587.1_mrna_4581	1052	794.677	707.983	14.3413
lcl|CP014587.1_mrna_4582	1676	1418.68	20609.9	233.856
lcl|CP014587.1_mrna_4583	782	524.702	342.113	10.4957
lcl|CP014587.1_mrna_4584	957	699.677	889	20.4532
lcl|CP014587.1_mrna_4585	1358	1100.68	1614	23.6048
lcl|CP014587.1_mrna_4586	2533	2275.68	3852	27.2478
lcl|CP014587.1_mrna_4587	939	681.677	5052	119.3
lcl|CP014587.1_mrna_4588	603	345.803	1587	73.8762
lcl|CP014587.1_mrna_4589	696	438.733	1904	69.859
lcl|CP014587.1_mrna_4590	405	150.072	664	71.2236
lcl|CP014587.1_mrna_4591	939	681.677	2552	60.264
lcl|CP014587.1_mrna_4592	542	284.9	1953	110.349
lcl|CP014587.1_trna_4593	82	31.0862	1.75	0.906205
lcl|CP014587.1_mrna_4594	1461	1203.68	253	3.3835
lcl|CP014587.1_mrna_4595	471	214.239	627	47.1114
lcl|CP014587.1_mrna_4596	731	473.714	941	31.9764
lcl|CP014587.1_mrna_4597	486	229.119	485.201	34.0892
lcl|CP014587.1_mrna_4598	2744	2486.68	3700.8	23.957
lcl|CP014587.1_mrna_4599	594	336.808	391	18.6875
lcl|CP014587.1_mrna_4600	465	208.305	627.633	48.5022
lcl|CP014587.1_mrna_4601	1916	1658.68	2898.37	28.1286
lcl|CP014587.1_trna_4602	72	26.8895	14.75	8.8301
lcl|CP014587.1_mrna_4603	1752	1494.68	496	5.34183
lcl|CP014587.1_mrna_4604	4404	4146.68	1857	7.20888
lcl|CP014587.1_mrna_4605	2277	2019.68	3576	28.5018
lcl|CP014587.1_mrna_4606	567	309.843	926	48.1089
lcl|CP014587.1_mrna_4607	825	567.697	3755	106.475
lcl|CP014587.1_mrna_4608	2218	1960.68	432	3.54678
lcl|CP014587.1_trna_4609	73	27.6094	0	0
lcl|CP014587.1_mrna_4610	1504	1246.68	1046	13.5062
lcl|CP014587.1_mrna_4611	994	736.677	4372	95.5343
lcl|CP014587.1_mrna_4612	816	558.697	1892	54.5131
lcl|CP014587.1_mrna_4613	2499	2241.68	3966	28.4797
lcl|CP014587.1_mrna_4614	1035	777.677	10211	211.361
lcl|CP014587.1_mrna_4615	467	210.283	39843	3050.03
lcl|CP014587.1_mrna_4616	1089	831.677	1327	25.6846
lcl|CP014587.1_mrna_4617	555	297.863	249	13.4567
lcl|CP014587.1_mrna_4618	1389	1131.68	3556	50.5819
lcl|CP014587.1_mrna_4619	1446	1188.68	4455	60.3309
lcl|CP014587.1_mrna_4620	321	79.4228	71032	14396.8
lcl|CP014587.1_mrna_4621	567	309.843	140354	7291.88
lcl|CP014587.1_mrna_4622	303	67.8832	82486	19560.2
lcl|CP014587.1_mrna_4623	1516	1258.68	113053	1445.85
lcl|CP014587.1_mrna_4624	1209	951.677	34845	589.396
lcl|CP014587.1_mrna_4625	849	591.693	183	4.97864
lcl|CP014587.1_mrna_4626	1876	1618.68	3895.4	38.739
lcl|CP014587.1_mrna_4627	2457	2199.68	1340.6	9.81059
lcl|CP014587.1_mrna_4628	615	357.797	534	24.0249
lcl|CP014587.1_mrna_4629	1955	1697.68	977	9.26394
lcl|CP014587.1_mrna_4630	615	357.797	1167	52.5038
lcl|CP014587.1_mrna_4631	1341	1083.68	487	7.23411
lcl|CP014587.1_mrna_4632	1707	1449.68	4547	50.4905
lcl|CP014587.1_mrna_4633	612	354.797	221	10.0269
lcl|CP014587.1_mrna_4634	903	645.682	258	6.43216
lcl|CP014587.1_mrna_4635	723	465.714	1228	42.4458
lcl|CP014587.1_mrna_4636	720	462.722	10639	370.115
lcl|CP014587.1_mrna_4637	784	526.702	7801	238.419
lcl|CP014587.1_mrna_4638	1290	1032.68	3152	49.1335
lcl|CP014587.1_mrna_4639	1424	1166.68	11962	165.048
lcl|CP014587.1_mrna_4640	717	459.722	5719	200.254
lcl|CP014587.1_mrna_4641	1370	1112.68	3457	50.0134
lcl|CP014587.1_mrna_4642	6936	6678.68	10402	25.0716
lcl|CP014587.1_mrna_4643	1831	1573.68	2951	30.1863
lcl|CP014587.1_mrna_4644	900	642.682	10599	265.476
lcl|CP014587.1_trna_4645	73	27.6094	0.6	0.349825
lcl|CP014587.1_mrna_4646	366	114.59	0	0
lcl|CP014587.1_mrna_4647	1076	818.677	12969	255.006
lcl|CP014587.1_trna_4648	71	26.1649	7	4.30661
lcl|CP014587.1_mrna_4649	775	517.706	927	28.8239
lcl|CP014587.1_mrna_4650	405	150.072	2911	312.247
lcl|CP014587.1_mrna_4651	1777	1519.68	270	2.86002
lcl|CP014587.1_mrna_4652	617	359.794	376	16.8225
lcl|CP014587.1_mrna_4653	2655	2397.68	1029	6.90845
lcl|CP014587.1_mrna_4654	2517	2259.68	4122	29.3642
lcl|CP014587.1_mrna_4655	1462	1204.68	1208.68	16.1509
lcl|CP014587.1_mrna_4656	3840	3582.68	9788.32	43.9801
lcl|CP014587.1_mrna_4657	1065	807.677	2800	55.8054
lcl|CP014587.1_mrna_4658	1753	1495.68	633	6.81274
lcl|CP014587.1_mrna_4659	1199	941.677	729	12.4618
lcl|CP014587.1_mrna_4660	2097	1839.68	6230	54.5133
lcl|CP014587.1_mrna_4661	663	405.769	339	13.4486
lcl|CP014587.1_mrna_4662	709	451.726	1933	68.8831
lcl|CP014587.1_mrna_4663	1676	1418.68	2420	27.4592
lcl|CP014587.1_mrna_4664	2603	2345.68	4240	29.0974
lcl|CP014587.1_mrna_4665	2472	2214.68	3532	25.6724
lcl|CP014587.1_mrna_4666	1912	1654.68	938	9.12527
lcl|CP014587.1_mrna_4667	732	474.71	485	16.4463
lcl|CP014587.1_mrna_4668	1972	1714.68	349.696	3.28295
lcl|CP014587.1_mrna_4669	587	329.814	754.304	36.8157
lcl|CP014587.1_mrna_4670	375	122.523	71613	9408.75
lcl|CP014587.1_mrna_4671	2985	2727.68	2347.45	13.8535
lcl|CP014587.1_mrna_4672	1553	1295.68	430.548	5.3491
lcl|CP014587.1_mrna_4673	1136	878.677	558.594	10.2335
lcl|CP014587.1_mrna_4674	1875	1617.68	1950.41	19.4084
lcl|CP014587.1_mrna_4675	1802	1544.68	1635	17.0387
lcl|CP014587.1_mrna_4676	1107	849.677	3093	58.5979
lcl|CP014587.1_mrna_4677	1359	1101.68	1156	16.8912
lcl|CP014587.1_mrna_4678	2547	2289.68	5346	37.5847
lcl|CP014587.1_mrna_4679	1470	1212.68	11466	152.203
lcl|CP014587.1_mrna_4680	2091	1833.68	165	1.4485
lcl|CP014587.1_mrna_4681	660	402.769	55	2.19818
lcl|CP014587.1_mrna_4682	2025	1767.68	158	1.43883
lcl|CP014587.1_mrna_4683	1092	834.677	184	3.54859
lcl|CP014587.1_mrna_4684	1724	1466.68	13746	150.868
lcl|CP014587.1_mrna_4685	2012	1754.68	1479	13.5684
lcl|CP014587.1_mrna_4686	1464	1206.68	2095	27.9479
lcl|CP014587.1_mrna_4687	1350	1092.68	4466	65.7935
lcl|CP014587.1_mrna_4688	1721	1463.68	1663	18.2896
lcl|CP014587.1_mrna_4689	1859	1601.68	3940	39.5984
lcl|CP014587.1_mrna_4690	2187	1929.68	3542	29.5475
lcl|CP014587.1_trna_4691	73	27.6094	9	5.24737
lcl|CP014587.1_mrna_4692	2597	2339.68	807	5.55231
lcl|CP014587.1_mrna_4693	1247	989.677	977	15.8912
lcl|CP014587.1_mrna_4694	1489	1231.68	11025	144.091
lcl|CP014587.1_mrna_4695	1808	1550.68	1476.89	15.3314
lcl|CP014587.1_mrna_4696	1594	1336.68	3276.11	39.4537
lcl|CP014587.1_mrna_4697	1047	789.677	960.917	19.5881
lcl|CP014587.1_mrna_4698	3145	2887.68	1685.08	9.39353
lcl|CP014587.1_mrna_4699	2228	1970.68	2051	16.7535
lcl|CP014587.1_mrna_4700	675	417.758	307	11.8296
lcl|CP014587.1_mrna_4701	1704	1446.68	1226	13.6419
lcl|CP014587.1_mrna_4702	2559	2301.68	1120.95	7.83968
lcl|CP014587.1_mrna_4703	1482	1224.68	1513.05	19.8878
lcl|CP014587.1_mrna_4704	3108	2850.68	3245	18.3241
